wave_num,CAOX-1-1,CAOX-1-2,CAOX-1-3,CAOX-1-4,CAOX-1-5,CAOX-1-6,CAOX-2-1,CAOX-2-2,CAOX-2-3,CAOX-2-4,CAOX-2-5,CAOX-2-6,DCY-1-1,DCY-1-2,DCY-1-3,DCY-1-4,DCY-1-5,DCY-1-6,DCY-2-1,DCY-2-2,DCY-2-3,DCY-2-4,DCY-2-5,DCY-2-6,URIC-1-1,URIC-1-2,URIC-1-3,URIC-1-4,URIC-1-5,URIC-1-6,URIC-2-1,URIC-2-2,URIC-2-3,URIC-2-4,URIC-2-5,URIC-2-6,APA-1-1,APA-1-2,APA-1-3,APA-1-4,APA-1-5,APA-1-6,DCP-1-1,DCP-1-2,DCP-1-3,DCP-1-4,DCP-1-5,DCP-1-6
1.200728773,0.08693,0.14468,0.15714,0.12224,0.09589,0.10822,0.20598,0.17163,0.16268,0.21455,0.15366,0.22294,0.20156,0.20509,0.19053,0.20184,0.17955,0.23264,0.42303,0.48772,0.36396,0.35431,0.42895,0.3935,0.17519,0.24411,0.17703,0.19152,0.17351,0.1716,0.28281,0.26063,0.30854,0.35797,0.29756,0.42272,0.54306,0.54994,0.55317,0.53114,0.54213,0.5327,0.1983703567482705,0.19670231981147804,0.20252011572169817,0.19568763347421386,0.19486287740959124,0.19643237897138366
1.186262226,0.0733,0.16297,0.16015,0.14524,0.1012,0.1036,0.20537,0.16209,0.17402,0.22519,0.15532,0.21692,0.17611,0.22912,0.17773,0.20099,0.1668,0.21675,0.43989,0.52534,0.35616,0.33392,0.399,0.36253,0.15564,0.22243,0.18352,0.18421,0.16135,0.14211,0.25428,0.20989,0.27208,0.29802,0.26124,0.41097,0.55412,0.53823,0.5338,0.52508,0.53167,0.52883,0.19904472563702152,0.1855510220632406,0.1965984212526481,0.1925934099384373,0.20030594620566333,0.18905587668306248
1.17179568,0.06634,0.19191,0.12281,0.12742,0.09725,0.10608,0.1865,0.18948,0.179,0.20701,0.15778,0.20945,0.12958,0.2472,0.16845,0.20096,0.19069,0.23559,0.4539,0.46635,0.34288,0.31489,0.39956,0.34355,0.1075,0.16601,0.16773,0.16765,0.12899,0.11847,0.21524,0.17901,0.24594,0.21316,0.23056,0.31897,0.53198,0.53077,0.5431,0.52846,0.50573,0.51752,0.20137219150288413,0.18015275776612474,0.19798651593707386,0.1878490487760881,0.19256511696696382,0.18719360188148926
1.157329133,0.08941,0.20661,0.10515,0.09023,0.09206,0.09308,0.17807,0.19337,0.17848,0.16608,0.15289,0.19087,0.117,0.23305,0.15959,0.18406,0.21103,0.23569,0.44172,0.4007,0.33476,0.28616,0.40833,0.3237,0.06382,0.10551,0.13776,0.1241,0.09972,0.08427,0.18414,0.1758,0.21657,0.17096,0.19897,0.23172,0.52983,0.52399,0.52261,0.51992,0.51404,0.51821,0.19696953460440253,0.17957063114030392,0.1941385762755762,0.18075379106839612,0.1949378529499999,0.18116172107541917
1.142862286,0.1215,0.17272,0.12306,0.077,0.11044,0.07736,0.1809,0.14123,0.20036,0.12508,0.15954,0.17685,0.13861,0.19841,0.14899,0.16951,0.18561,0.20009,0.38375,0.3515,0.3314,0.25847,0.41627,0.31068,0.05499,0.04874,0.12362,0.07105,0.08897,0.0491,0.17492,0.16373,0.18322,0.15954,0.15749,0.18173,0.51301,0.52034,0.52857,0.51727,0.525,0.52754,0.19449919814200314,0.1779971308040902,0.17808710997850022,0.18788556568127945,0.1843596457809124,0.18536726482464602
1.12839574,0.10574,0.1159,0.14027,0.0904,0.13578,0.08468,0.16206,0.12535,0.22391,0.10804,0.16103,0.17793,0.15309,0.17672,0.14439,0.16297,0.15606,0.16504,0.31867,0.30963,0.31015,0.26101,0.41478,0.29006,0.06138,0.03423,0.13394,0.04805,0.09171,0.04995,0.15537,0.14148,0.17129,0.14271,0.12557,0.14076,0.50304,0.49508,0.49724,0.51795,0.47269,0.50009,0.18572485924908225,0.17144805583324585,0.18025397308337698,0.17300566343051912,0.1669448670508652,0.17280849069113793
1.113929193,0.06101,0.09073,0.12079,0.09815,0.14013,0.10461,0.11911,0.16463,0.20865,0.11399,0.14895,0.17145,0.15977,0.17254,0.16101,0.14952,0.16373,0.14401,0.26428,0.29408,0.29228,0.28722,0.38819,0.26255,0.05061,0.07684,0.13478,0.05051,0.091,0.07926,0.11141,0.12124,0.15844,0.12065,0.11075,0.07918,0.50956,0.49086,0.52194,0.48039,0.49986,0.47472,0.17520299610094378,0.17486068982595696,0.17510104931929701,0.18418748140660712,0.173922238562821,0.16546446979155724
1.099462646,0.04704,0.10032,0.10466,0.095,0.14158,0.13422,0.10563,0.17169,0.16224,0.13246,0.14764,0.15789,0.1648,0.16522,0.18729,0.14407,0.20052,0.14392,0.22882,0.29826,0.31522,0.29743,0.33457,0.27526,0.04174,0.11986,0.10495,0.05283,0.08433,0.10546,0.07405,0.10259,0.12091,0.11211,0.10951,0.04221,0.49455,0.47995,0.50927,0.49217,0.47197,0.48897,0.17186265481719978,0.15934038290739383,0.17162897527519647,0.16661798069847927,0.17261670859685366,0.16349164472364974
1.0849961,0.04487,0.10074,0.1134,0.10021,0.14924,0.17023,0.12918,0.13794,0.12351,0.1448,0.14762,0.15151,0.14308,0.14812,0.19161,0.16153,0.2305,0.16242,0.22945,0.3209,0.35334,0.2743,0.27708,0.31938,0.03634,0.12347,0.07004,0.05406,0.06979,0.11676,0.04463,0.0921,0.08982,0.10783,0.12154,0.05764,0.48875,0.48992,0.48314,0.47557,0.46626,0.46847,0.17148451595700048,0.16151700071316208,0.1680561534819087,0.15886080425799684,0.17195814097535397,0.17213869581541685
1.070529253,0.02567,0.08799,0.14435,0.12228,0.1356,0.18927,0.15778,0.12698,0.10966,0.13947,0.13391,0.15103,0.11168,0.14455,0.17536,0.18535,0.23989,0.18294,0.25332,0.3268,0.37137,0.23626,0.24961,0.33713,0.02313,0.12056,0.059,0.05817,0.05541,0.10622,0.02636,0.09062,0.07934,0.08429,0.12181,0.09888,0.45144,0.45903,0.45389,0.47013,0.4693,0.47322,0.1657887796861038,0.14421294668531706,0.15970776137687465,0.1588816204755637,0.15493476966229666,0.1618007781433141
1.056062706,0.00358,0.10116,0.17074,0.12876,0.09452,0.1869,0.11472,0.15346,0.13142,0.14186,0.12192,0.15195,0.09158,0.17442,0.17623,0.17614,0.20765,0.17558,0.22289,0.26705,0.3705,0.23599,0.25731,0.31484,0.0101,0.13575,0.07598,0.06004,0.06279,0.08102,0.00557,0.08881,0.08295,0.04869,0.08799,0.12484,0.45679,0.4592,0.45002,0.45896,0.47485,0.4397,0.1464895992216046,0.17040852545778673,0.16057751227708453,0.16409706165894072,0.15832836832123756,0.15469534513864705
1.04159616,0.01579,0.11317,0.14533,0.10029,0.05727,0.17158,0.04211,0.18635,0.17401,0.17763,0.12751,0.15549,0.09194,0.21686,0.2017,0.14071,0.15695,0.14283,0.15197,0.22601,0.35776,0.27161,0.26758,0.29235,-0.00377,0.1469,0.08981,0.07147,0.07939,0.06926,-0.0335,0.07757,0.09033,0.02785,0.05315,0.12125,0.44449,0.45079,0.45144,0.44463,0.43188,0.4606,0.15945363257861644,0.13969620312788295,0.16394054381551348,0.1510457809643607,0.1492165410062893,0.15592000836058711
1.027129613,0.06684,0.08523,0.08851,0.06797,0.03625,0.13385,0.04759,0.19461,0.16949,0.19643,0.1251,0.15176,0.13974,0.20271,0.18738,0.12268,0.14313,0.14049,0.14154,0.21798,0.32126,0.26764,0.26663,0.26418,-0.02135,0.12629,0.05859,0.08303,0.05361,0.0665,-0.05906,0.06504,0.0728,0.01517,0.04584,0.11576,0.45734,0.43723,0.44174,0.4363,0.44385,0.4418,0.15389804849533298,0.15287227834777126,0.15376045298159421,0.14154215531651806,0.14417328676182498,0.13620766017267952
1.012663066,0.09592,0.06165,0.05859,0.04476,0.03985,0.10256,0.09918,0.17566,0.09883,0.16898,0.12045,0.12874,0.19106,0.15377,0.10801,0.12187,0.16103,0.19018,0.20182,0.21463,0.28499,0.22188,0.28152,0.22275,-0.00349,0.09124,0.01665,0.07083,0.01064,0.04809,-0.03695,0.07856,0.02221,0.01405,0.06161,0.11852,0.42716,0.44049,0.41859,0.43456,0.41599,0.42711,0.1414454233611956,0.13440357074808604,0.1421627055572103,0.13463048823618248,0.14196168954462504,0.13647607884132149
